"Instituto Nacional de Estadística y Geografía",
"Índice Nacional de Precios al Consumidor y sus Componentes",

"Título"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Vivienda"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Educación (colegiaturas)"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Otros servicios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Precios al Consumidor (INPC)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías, Alimentos, bebidas y tabaco"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías, Mercancías no alimenticias"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Vivienda"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Educación (colegiaturas)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Otros servicios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios, Frutas y verduras"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios, Pecuarios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno, Energéticos"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",
"Sep 1988","5.94513902207915","6.47021513735693","7.22067026210091","4.80710561248538","9.98689843536834","5.20642721719836","5.05520599409885","2.9864245478042","5.67350973013367","4.54558981648265","5.93164303705526","4.59862035773322","6.8177254062474","3.34929177529663","3.13781297463121","3.72731895307284","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Oct 1988","5.99048648308192","6.51138138105233","7.19692734487517","4.81876639001372","9.91185366787186","5.33722288176714","5.32781367639935","3.00699591810588","5.73987754480849","4.59863907697394","6.02679668184728","4.55314405380518","7.01178806219715","3.36460307157736","3.15499754212167","3.73870959233503","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Nov 1988","6.07065434654802","6.56646983090627","7.21101285400592","4.84673477998907","9.90276861227674","5.44797733145649","5.56324565515339","3.00927656302715","5.79535537981936","4.73211874588117","6.29627327389807","4.68797280672912","7.37414096645812","3.37556682082308","3.16949322415285","3.74250893065215","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Dic 1988","6.19731638571804","6.68769324786112","7.30147598691081","4.97970356831894","9.91611145687199","5.60834415821112","5.83848881676618","3.01065563598245","5.91334200931977","4.86627967739094","6.57669616233158","5.13465564105444","7.53360770752603","3.37780992496509","3.16971317898985","3.74874751626043","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Ene 1989","6.34902379296307","6.90067014176737","7.4115480809732","5.16412180631928","9.89757846546888","5.95857806594896","6.20014008939319","3.16386456860323","6.28866994211985","4.87483512248339","6.5674211354794","5.16558094634406","7.49587521647839","3.40285667344377","3.16971280761942","3.82329401564274","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Feb 1989","6.43518354250932","7.03966342310683","7.46058988203986","5.210851070296","9.94377293927828","6.21909614053347","6.52206844036786","3.27766598682634","6.53771466348707","4.83920109708515","6.47886233616543","4.87045866136338","7.55493485097285","3.41516926283717","3.16872471328964","3.86190484861451","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Mar 1989","6.50494489882881","7.13621018942615","7.50320480001274","5.24163077596124","9.99901171003331","6.38807230018834","6.75973618844673","3.30447994322377","6.68869309805045","4.84624810302358","6.48223576385308","4.77992805632592","7.62496931175326","3.4257008069155","3.16960777381418","3.89149312102901","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Abr 1989","6.60222444470371","7.22291822347218","7.57322516840225","5.29874326412828","10.0797273290272","6.49532988418472","6.95349341446638","3.31797204291275","6.76052008233925","4.96363747639252","6.71777882884452","5.22259222922032","7.71099376236966","3.43667212769148","3.15242950534038","3.95831398624432","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"May 1989","6.69309876915004","7.29814010745589","7.61311373693115","5.32618662069111","10.1335328964412","6.61761163408039","7.19404022667153","3.34975723516396","6.82915319699009","5.08626442105065","6.97940198908727","5.81763405054114","7.73312829753964","3.43385437929401","3.13777117182674","3.97908281635209","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Jun 1989","6.77438463671044","7.36620103339224","7.64047419544648","5.35031807391406","10.1622840138912","6.74048968516257","7.41075805498546","3.38495682034999","6.91196186765001","5.19421160971435","7.20310630558914","6.15367848311797","7.87475356511246","3.43742596628142","3.13777117182674","3.98971280567967","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Jul 1989","6.84214821760472","7.43351038239814","7.64776362313374","5.37416205177183","10.1431846341596","6.88971927270027","7.65700559840665","3.39283774071382","7.02655852801129","5.2604630526237","7.33694046339629","6.34716354079935","7.96485097506952","3.44279266353662","3.13777117182674","4.00568551885768","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Ago 1989","6.90733277574674","7.52043564401275","7.68911358730302","5.41353758344797","10.1821716519134","7.03767639443365","7.90343763308675","3.42782906483462","7.13546891741872","5.27441144433728","7.3557222490309","6.29793542576105","8.03174474949653","3.45253808924223","3.13826538923561","4.03370749755174","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Sep 1989","6.97339279500195","7.63518134709688","7.73677777664821","5.45462679241228","10.2337179072515","7.24268617990089","8.19262411003282","3.94114834846647","7.25788967680181","5.2287655817247","7.22859077450582","5.92669565991019","8.07929271714873","3.48086474757678","3.17067212529503","4.05355864815654","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Oct 1989","7.07652501522327","7.77110972433387","7.84778814480434","5.55288726737617","10.3498309234249","7.40908765759238","8.45263504017799","3.95716791891242","7.39307166103417","5.25447279274833","7.18925164802159","5.75306452048329","8.13573736782127","3.56664248334352","3.29637671185261","4.05883146444598","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Nov 1989","7.17585543715893","7.89183566493261","7.94527954921673","5.60920247513925","10.4978687572159","7.558425079273","8.72409527734066","3.96424062590262","7.49358500062901","5.30211048732464","7.25406703366789","5.72372745545588","8.26676147449142","3.59931120528841","3.34144668370001","4.06641876911307","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Dic 1989","7.4180295787322","8.12192193595408","8.14380897090002","5.83351834758144","10.6308639595939","7.82520536038242","9.04507323690066","3.98067294423941","7.76611828753709","5.56242379385547","7.53048756216732","5.92004753054186","8.59724485050085","3.84913321688511","3.52336967514965","4.44811329337733","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Ene 1990","7.77603730172787","8.43501917097159","8.378512358866","6.1451840377961","10.7166759676862","8.23792510304555","9.39248557460036","4.07014066517708","8.26471631533706","6.00791140787437","7.93739523698887","6.62390424661444","8.78907979713329","4.3373220112085","3.54226002177075","5.86351990893416","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Feb 1990","7.95211985377577","8.59002692348961","8.47224032566723","6.22790628612759","10.8150821416448","8.4737463193536","9.67655915439722","4.1399941408997","8.49849027441974","6.22472017277015","8.33394167828207","7.35094708528745","8.94683245292321","4.39287408317816","3.54152758183745","6.0303144076999","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Mar 1990","8.09230991966013","8.72104388349181","8.5513208687872","6.30515833352672","10.8866510578799","8.67326674433153","9.96994083192937","4.1563733514832","8.67140722823544","6.38027986865736","8.63912712217609","7.82677121687273","9.12769833641321","4.41378309392533","3.54152758183745","6.09254516446445","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Abr 1990","8.21547154939074","8.89226512255383","8.68662676665426","6.4221956155071","11.0323686226171","8.88921910012435","10.3002271765568","4.18464082719573","8.84998136820499","6.39100818092717","8.65865809514506","7.52988826459779","9.37176315875861","4.41661566224493","3.50663795517307","6.17037055998698","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"May 1990","8.35883767567237","9.09751094394218","8.87504126001316","6.58897332862453","11.2294387323995","9.11133304194756","10.6097642655512","4.20557294326592","9.05186801686835","6.39016948554929","8.6143193412962","7.29520849700271","9.46306827570278","4.45565303287645","3.51238473014715","6.27512587417559","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Jun 1990","8.54293858947202","9.32596246034147","9.11195272140914","6.81586378304898","11.4508276028648","9.32044385546394","10.9303988422319","4.25762157392883","9.22122829736544","6.46787070020122","8.48927529443315","6.90183621712006","9.52988457887238","4.7205503318033","3.79634888883066","6.49873016321418","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Jul 1990","8.69873483372649","9.51283320701589","9.27845145054772","6.96928722338118","11.6156868692451","9.52974730543437","11.2759794082372","4.30752450186773","9.37697037890321","6.5481306919786","8.59309007281965","6.95361215061471","9.66959770245405","4.78052976936632","3.79634888883066","6.67724486364659","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Ago 1990","8.84695044160481","9.68458733896873","9.42958420880704","7.10012742414221","11.7782755910634","9.72477879820329","11.6056186188082","4.38384132928276","9.51400997902405","6.63800211249367","8.76020903517291","6.93082300376116","9.96988916252924","4.80104200645972","3.80243654394913","6.72618646608419","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Sep 1990","8.9730613687053","9.84279428555589","9.5184937131094","7.15205586952613","11.9124054256449","9.97493210873057","11.9334208529593","5.32171265243054","9.63861753940222","6.68739950029023","8.83268454833936","6.85219513604951","10.1489445372256","4.8300886093551","3.83159641770972","6.75463832079932","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Oct 1990","9.10205988764724","10.00090113685","9.66363328574516","7.28347479251855","12.0596848926772","10.1460352295785","12.2516248006797","5.34547232697945","9.74772628629342","6.74628101589177","8.8622997386656","6.86106793759195","10.1929889967587","4.91677546538638","3.89732170067291","6.88191481638113","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Nov 1990","9.34372310267594","10.2167338153171","9.8445471686004","7.44730744818142","12.2432333598297","10.4037409691846","12.6063615990213","5.36773272894973","9.9847256859293","7.03692241977304","9.08235978874801","7.2641673727468","10.2807929729517","5.27691814047695","4.34305373239451","7.06724081580842","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Dic 1990","9.63821395386141","10.5074840408406","10.0821072799232","7.67582495776093","12.4636828214077","10.7595196880626","13.027614963578","5.45024271097907","10.3444572586446","7.32882578773759","9.41922849065909","7.73499380596925","10.5190706247206","5.53238641689128","4.57985099906835","7.35659604548736","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Ene 1991","9.88387989480137","10.7875406276868","10.2798403407764","7.87233631817356","12.6374858365581","11.1457889612811","13.4359362390102","5.60651649291662","10.754602979543","7.48817378683968","9.64461199770372","7.85116673544014","10.8197147866837","5.63379882967199","4.57991860203475","7.65829179845376","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Feb 1991","10.0564247219094","10.9965284557038","10.4345985891675","7.99968962874389","12.8141556195407","11.4239404014488","13.7698353118039","5.69216342677449","11.0305962365436","7.57252795977624","9.66835764347651","7.55121878297832","11.0731215564045","5.7751180878925","4.66501922719442","7.90963154775623","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Mar 1991","10.1998396437894","11.1602164640157","10.5690763544012","8.1059402307602","12.9744552594854","11.623208296382","14.0491238752495","5.72673365018999","11.2088316403727","7.66512748302842","9.67215858085067","7.52551320068989","11.0978406709505","5.95066871467329","4.77870495030025","8.20599760843271","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Abr 1991","10.3066875511982","11.282352778738","10.701198408214","8.20271164110792","13.1436524562884","11.7273477575301","14.2624058157139","5.7472185106638","11.2633065337729","7.73369944528901","9.81391199084075","8.02721212847262","10.9824913533803","5.95326000042551","4.73726474875311","8.29613387405241","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"May 1991","10.4074416711108","11.3895418520186","10.8110458389397","8.28212486090467","13.2859277190552","11.8272997749725","14.453117076308","5.78825440231399","11.3208872571602","7.81627135037827","10.0022517375745","8.55952602467941","10.9245953434106","5.94019941852268","4.70462480036032","8.32218246802446","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Jun 1991","10.5166475834763","11.4972365906344","10.9221299393672","8.3819421036334","13.3998260387963","11.9267163054203","14.6206826014816","5.84932818966431","11.3882290144142","7.92480713042147","10.2179880906864","9.06964108009096","10.9290408631544","5.95221569197816","4.71295117052178","8.34138506209501","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Jul 1991","10.609584269262","11.5995513987398","10.9940433385893","8.42642708567413","13.5044996122718","12.0682908823133","14.7949528630557","5.88955914884499","11.5266638872488","7.99322981322307","10.3525566249988","9.21646069316222","11.0535309660287","5.96110693447937","4.71674201444261","8.36030782665953","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Ago 1991","10.6834229773116","11.7055507825714","11.0813958172706","8.47339731460755","13.6425018458992","12.1969540196545","14.9504066873919","5.95772053878773","11.6501780550889","7.99213076189137","10.3419992439078","9.02094939171482","11.1744455667708","5.96866316993415","4.71997454206971","8.37636773886024","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Sep 1991","10.7898503743119","11.8684629291771","11.2052782818122","8.55201001894336","13.8197763851275","12.409234569526","15.1323864173622","7.02832014322864","11.7763026998434","7.96784572090795","10.2783853006136","8.65624443105747","11.3253331859308","5.98004379528824","4.72392567469748","8.40238075474016","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Oct 1991","10.915342738584","12.0323957894781","11.3658559730819","8.67374157895301","14.0190864123536","12.5725003581483","15.3293163778494","7.10817493349621","11.9340559426918","8.00241578772316","10.306786109877","8.62665764809772","11.3946291824983","6.02083939084975","4.7715666105337","8.42904218172037","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Nov 1991","11.1863740967847","12.1465142665175","11.4489931151838","8.83900241114488","13.9651830692292","12.726304801243","15.5611007522775","7.11350103113703","12.0650618651431","8.61549991084956","10.3635398562212","8.67195040946308","11.4589423438666","7.15416042801424","5.88923238004009","9.57908618295219","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Dic 1991","11.4496798668257","12.3621981773867","11.63335552514","9.0586867268214","14.0712082713608","12.978824613122","15.9294950924795","7.12113019439187","12.2872177846126","8.97588026810881","10.5363581675082","8.83451236864138","11.637276758139","7.69246055377932","6.44765382449573","10.0705184875017","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Ene 1992","11.6577784653893","12.5903884266249","11.7348301585605","9.14166660570186","14.1878575667273","13.3771472209722","16.3181142533088","7.27065261585154","12.7301103811219","9.13116804185766","10.8118235893113","9.32914939514263","11.7542561368009","7.74009728263466","6.4546991593183","10.1982849553261","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Feb 1992","11.795900435066","12.728869318701","11.8051574437886","9.15957504473485","14.3295518797127","13.6066173975184","16.5954337647974","7.33169526050405","12.957946260093","9.26336303509479","11.0224387398868","9.82838223198374","11.7577246354301","7.80255352846126","6.46278040578691","10.3680978206988","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Mar 1992","11.9159477202904","12.8440904845262","11.8787073093913","9.20155616567119","14.4420102870712","13.776471658148","16.7998706343922","7.33522924192323","13.1322886806096","9.38976906459088","11.206060940823","10.1984380384947","11.8070528875512","7.87856985007368","6.49377041190982","10.5327039004158","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Abr 1992","12.0221713196406","12.9635343479367","11.9656179131281","9.2525609400053","14.5727499309953","13.9376022565035","16.9624435459103","7.35580332331897","13.3133933587122","9.46236532116008","11.3169555662504","10.4201361631845","11.8381142604727","7.91723960642598","6.46709474972564","10.7008528173495","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"May 1992","12.1014378917723","13.1211118921629","12.1156489664502","9.36421280611235","14.7621723253926","14.1005955342493","17.1367973966009","7.36414293966675","13.4925120173712","9.36292767872168","11.0824467883575","9.76817570765457","11.9025012815672","7.94002852695908","6.46547602744145","10.7718982971038","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Jun 1992","12.1833451921855","13.2515859987262","12.2269966361274","9.45669630447801","14.8879737089179","14.2536038277492","17.3231582376695","7.40558107014137","13.6435136027482","9.33278599511514","10.9635515300113","9.28785735462343","12.0415242897598","7.99077900034973","6.51204432154973","10.8303215461095","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Jul 1992","12.2602724145201","13.3599381686162","12.2997652621508","9.51955483004889","14.9664725604103","14.408281382197","17.4978003879555","7.5032515980381","13.7970070002089","9.3363243547729","10.9213319466961","9.03956798804621","12.146098285779","8.03633587348574","6.54891200787681","10.8925816215927","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Ago 1992","12.3355922314014","13.476398599408","12.3959991393039","9.58311331985151","15.1003548045232","14.5492769712934","17.66001690918","7.62368758442431","13.9312634280127","9.31651060999542","10.8331577646433","8.6665000618907","12.2611728470497","8.07888341332906","6.57946897646634","10.9584370425876","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Sep 1992","12.4428965245267","13.6269402198245","12.4652155723255","9.63790790377252","15.1826977515738","14.8088743432721","17.8004950816037","9.5026928571835","14.0608399078013","9.32279109771546","10.8302923902235","8.56549936610673","12.3280376314453","8.09365396081068","6.60102342274598","10.9595266495813","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Oct 1992","12.5324935377915","13.7176753973953","12.5398843291845","9.67505521336844","15.305275832189","14.9191564107329","17.9178442731438","9.57072569087397","14.1745636889918","9.40650432850811","10.9302237457806","8.70975253964051","12.3954666908341","8.16387117254496","6.69552470440447","10.9805501081595","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Nov 1992","12.6366203406883","13.8156903481684","12.6168801673045","9.69587754423884","15.4585376907248","15.043421579592","18.0390745077995","9.57197087207136","14.3184298146686","9.52048388255209","11.0805007376773","9.07147848844146","12.3940237535248","8.24643936972183","6.80330789127441","11.0119158706932","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Dic 1992","12.8165534814412","13.9521021326266","12.7171627464232","9.76316320721586","15.5964342725473","15.226004444994","18.1652609470185","9.57294839789246","14.5595199895724","9.79141536932792","11.5698447311201","10.1001155727866","12.4953260104073","8.32153877000297","6.88119843747288","11.080508509096","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
